town,date,variable,value,townVariable
tlv,2020-05-25,recMA7,-35.57142857142857,tlv recMA7
israel,2020-05-26,recMA7,-33.28571428571428,israel recMA7
center,2020-05-26,recMA7,-34.42857142857142,center recMA7
hasharon,2020-05-26,recMA7,-27.57142857142857,hasharon recMA7
petach tikva,2020-05-26,recMA7,-36.285714285714285,petach tikva recMA7
ramla,2020-05-26,recMA7,-35.57142857142857,ramla recMA7
rehovot,2020-05-26,recMA7,-36.71428571428571,rehovot recMA7
haifa-district,2020-05-26,recMA7,-29.714285714285715,haifa-district recMA7
hadera,2020-05-26,recMA7,-23.71428571428571,hadera recMA7
haifa,2020-05-26,recMA7,-32.14285714285714,haifa recMA7
jerusalem,2020-05-26,recMA7,-44.42857142857142,jerusalem recMA7
north,2020-05-26,recMA7,-16.57142857142857,north recMA7
akko,2020-05-26,recMA7,-12.999999999999998,akko recMA7
golan,2020-05-26,recMA7,-10.571428571428571,golan recMA7
kinneret,2020-05-26,recMA7,-9.142857142857142,kinneret recMA7
tzfat,2020-05-26,recMA7,-19.857142857142854,tzfat recMA7
yizrael,2020-05-26,recMA7,-22.714285714285715,yizrael recMA7
south,2020-05-26,recMA7,-33.85714285714285,south recMA7
ashkelon,2020-05-26,recMA7,-32.42857142857143,ashkelon recMA7
be'er-sheva,2020-05-26,recMA7,-34.857142857142854,be'er-sheva recMA7
tlv,2020-05-26,recMA7,-39.285714285714285,tlv recMA7
israel,2020-05-27,recMA7,-32.42857142857142,israel recMA7
center,2020-05-27,recMA7,-33.99999999999999,center recMA7
hasharon,2020-05-27,recMA7,-27.285714285714285,hasharon recMA7
petach tikva,2020-05-27,recMA7,-35.857142857142854,petach tikva recMA7
ramla,2020-05-27,recMA7,-35.42857142857142,ramla recMA7
rehovot,2020-05-27,recMA7,-36.42857142857143,rehovot recMA7
haifa-district,2020-05-27,recMA7,-29,haifa-district recMA7
hadera,2020-05-27,recMA7,-23.571428571428573,hadera recMA7
haifa,2020-05-27,recMA7,-30.999999999999996,haifa recMA7
jerusalem,2020-05-27,recMA7,-44.57142857142857,jerusalem recMA7
north,2020-05-27,recMA7,-15.714285714285715,north recMA7
akko,2020-05-27,recMA7,-12.714285714285712,akko recMA7
golan,2020-05-27,recMA7,-7.428571428571428,golan recMA7
kinneret,2020-05-27,recMA7,-7,kinneret recMA7
tzfat,2020-05-27,recMA7,-16.14285714285714,tzfat recMA7
yizrael,2020-05-27,recMA7,-22.714285714285715,yizrael recMA7
south,2020-05-27,recMA7,-32.14285714285714,south recMA7
ashkelon,2020-05-27,recMA7,-31.714285714285715,ashkelon recMA7
be'er-sheva,2020-05-27,recMA7,-32.142857142857146,be'er-sheva recMA7
tlv,2020-05-27,recMA7,-38,tlv recMA7
israel,2020-05-28,recMA7,-31.571428571428566,israel recMA7
center,2020-05-28,recMA7,-33.285714285714285,center recMA7
hasharon,2020-05-28,recMA7,-26.857142857142854,hasharon recMA7
petach tikva,2020-05-28,recMA7,-35,petach tikva recMA7
ramla,2020-05-28,recMA7,-34.57142857142857,ramla recMA7
rehovot,2020-05-28,recMA7,-35.71428571428571,rehovot recMA7
haifa-district,2020-05-28,recMA7,-27.85714285714286,haifa-district recMA7
hadera,2020-05-28,recMA7,-22.428571428571427,hadera recMA7
haifa,2020-05-28,recMA7,-29.857142857142858,haifa recMA7
jerusalem,2020-05-28,recMA7,-43.85714285714286,jerusalem recMA7
north,2020-05-28,recMA7,-14.571428571428571,north recMA7
akko,2020-05-28,recMA7,-11.57142857142857,akko recMA7
golan,2020-05-28,recMA7,-4.7142857142857135,golan recMA7
kinneret,2020-05-28,recMA7,-5.999999999999999,kinneret recMA7
tzfat,2020-05-28,recMA7,-15.285714285714285,tzfat recMA7
yizrael,2020-05-28,recMA7,-21.142857142857142,yizrael recMA7
south,2020-05-28,recMA7,-31.428571428571423,south recMA7
ashkelon,2020-05-28,recMA7,-31.14285714285714,ashkelon recMA7
be'er-sheva,2020-05-28,recMA7,-31.142857142857146,be'er-sheva recMA7
tlv,2020-05-28,recMA7,-37,tlv recMA7
israel,2020-05-29,recMA7,-31.28571428571428,israel recMA7
center,2020-05-29,recMA7,-32.857142857142854,center recMA7
hasharon,2020-05-29,recMA7,-26.285714285714285,hasharon recMA7
petach tikva,2020-05-29,recMA7,-34.714285714285715,petach tikva recMA7
ramla,2020-05-29,recMA7,-34.285714285714285,ramla recMA7
rehovot,2020-05-29,recMA7,-35.42857142857142,rehovot recMA7
haifa-district,2020-05-29,recMA7,-27.714285714285715,haifa-district recMA7
hadera,2020-05-29,recMA7,-22.428571428571427,hadera recMA7
haifa,2020-05-29,recMA7,-29.71428571428571,haifa recMA7
jerusalem,2020-05-29,recMA7,-43.857142857142854,jerusalem recMA7
north,2020-05-29,recMA7,-14.857142857142858,north recMA7
akko,2020-05-29,recMA7,-11.428571428571427,akko recMA7
golan,2020-05-29,recMA7,-7.57142857142857,golan recMA7
kinneret,2020-05-29,recMA7,-7.857142857142857,kinneret recMA7
tzfat,2020-05-29,recMA7,-16.428571428571427,tzfat recMA7
yizrael,2020-05-29,recMA7,-20.857142857142854,yizrael recMA7
south,2020-05-29,recMA7,-31.285714285714278,south recMA7
ashkelon,2020-05-29,recMA7,-30.999999999999996,ashkelon recMA7
be'er-sheva,2020-05-29,recMA7,-30.71428571428571,be'er-sheva recMA7
tlv,2020-05-29,recMA7,-36.285714285714285,tlv recMA7
israel,2020-05-30,recMA7,-31.14285714285714,israel recMA7
center,2020-05-30,recMA7,-32.71428571428571,center recMA7
hasharon,2020-05-30,recMA7,-25.999999999999996,hasharon recMA7
petach tikva,2020-05-30,recMA7,-34.42857142857143,petach tikva recMA7
ramla,2020-05-30,recMA7,-34.142857142857146,ramla recMA7
rehovot,2020-05-30,recMA7,-35.14285714285714,rehovot recMA7
haifa-district,2020-05-30,recMA7,-27.857142857142858,haifa-district recMA7
hadera,2020-05-30,recMA7,-22.857142857142858,hadera recMA7
haifa,2020-05-30,recMA7,-29.71428571428571,haifa recMA7
jerusalem,2020-05-30,recMA7,-44,jerusalem recMA7
north,2020-05-30,recMA7,-15.428571428571429,north recMA7
akko,2020-05-30,recMA7,-11.714285714285715,akko recMA7
golan,2020-05-30,recMA7,-10.285714285714285,golan recMA7
kinneret,2020-05-30,recMA7,-9.857142857142856,kinneret recMA7
tzfat,2020-05-30,recMA7,-18,tzfat recMA7
yizrael,2020-05-30,recMA7,-20.999999999999996,yizrael recMA7
south,2020-05-30,recMA7,-31.285714285714278,south recMA7
ashkelon,2020-05-30,recMA7,-30.999999999999996,ashkelon recMA7
be'er-sheva,2020-05-30,recMA7,-30.714285714285715,be'er-sheva recMA7
tlv,2020-05-30,recMA7,-35.57142857142857,tlv recMA7
israel,2020-05-31,recMA7,-31.857142857142854,israel recMA7
center,2020-05-31,recMA7,-33.42857142857142,center recMA7
hasharon,2020-05-31,recMA7,-26.571428571428566,hasharon recMA7
petach tikva,2020-05-31,recMA7,-35.14285714285714,petach tikva recMA7
ramla,2020-05-31,recMA7,-34.71428571428571,ramla recMA7
rehovot,2020-05-31,recMA7,-35.71428571428571,rehovot recMA7
haifa-district,2020-05-31,recMA7,-28.57142857142857,haifa-district recMA7
hadera,2020-05-31,recMA7,-23.857142857142858,hadera recMA7
haifa,2020-05-31,recMA7,-30.28571428571428,haifa recMA7
jerusalem,2020-05-31,recMA7,-45.14285714285714,jerusalem recMA7
north,2020-05-31,recMA7,-16.142857142857142,north recMA7
akko,2020-05-31,recMA7,-12.428571428571427,akko recMA7
golan,2020-05-31,recMA7,-9.999999999999998,golan recMA7
kinneret,2020-05-31,recMA7,-10.714285714285715,kinneret recMA7
tzfat,2020-05-31,recMA7,-18.857142857142854,tzfat recMA7
yizrael,2020-05-31,recMA7,-21.71428571428571,yizrael recMA7
south,2020-05-31,recMA7,-32.14285714285714,south recMA7
ashkelon,2020-05-31,recMA7,-31.857142857142854,ashkelon recMA7
be'er-sheva,2020-05-31,recMA7,-31.571428571428573,be'er-sheva recMA7
tlv,2020-05-31,recMA7,-36,tlv recMA7
israel,2020-06-01,recMA7,-29.57142857142857,israel recMA7
center,2020-06-01,recMA7,-30.857142857142854,center recMA7
hasharon,2020-06-01,recMA7,-24.42857142857143,hasharon recMA7
petach tikva,2020-06-01,recMA7,-32.42857142857142,petach tikva recMA7
ramla,2020-06-01,recMA7,-32.28571428571428,ramla recMA7
rehovot,2020-06-01,recMA7,-32.714285714285715,rehovot recMA7
haifa-district,2020-06-01,recMA7,-26.428571428571427,haifa-district recMA7
hadera,2020-06-01,recMA7,-22.42857142857143,hadera recMA7
haifa,2020-06-01,recMA7,-28,haifa recMA7
jerusalem,2020-06-01,recMA7,-41.99999999999999,jerusalem recMA7
north,2020-06-01,recMA7,-15.428571428571427,north recMA7
akko,2020-06-01,recMA7,-12.285714285714285,akko recMA7
golan,2020-06-01,recMA7,-9.285714285714283,golan recMA7
kinneret,2020-06-01,recMA7,-9.428571428571427,kinneret recMA7
tzfat,2020-06-01,recMA7,-17.285714285714285,tzfat recMA7
yizrael,2020-06-01,recMA7,-20.857142857142854,yizrael recMA7
south,2020-06-01,recMA7,-30.14285714285714,south recMA7
ashkelon,2020-06-01,recMA7,-29.285714285714285,ashkelon recMA7
be'er-sheva,2020-06-01,recMA7,-29.857142857142854,be'er-sheva recMA7
tlv,2020-06-01,recMA7,-33.28571428571428,tlv recMA7
israel,2020-06-02,recMA7,-22.714285714285715,israel recMA7
center,2020-06-02,recMA7,-22.57142857142857,center recMA7
hasharon,2020-06-02,recMA7,-17.285714285714285,hasharon recMA7
petach tikva,2020-06-02,recMA7,-24,petach tikva recMA7
ramla,2020-06-02,recMA7,-22.999999999999996,ramla recMA7
rehovot,2020-06-02,recMA7,-24.428571428571427,rehovot recMA7
haifa-district,2020-06-02,recMA7,-20,haifa-district recMA7
hadera,2020-06-02,recMA7,-16.142857142857142,hadera recMA7
haifa,2020-06-02,recMA7,-21.57142857142857,haifa recMA7
jerusalem,2020-06-02,recMA7,-33.57142857142857,jerusalem recMA7
north,2020-06-02,recMA7,-11.285714285714285,north recMA7
akko,2020-06-02,recMA7,-9,akko recMA7
golan,2020-06-02,recMA7,-10.14285714285714,golan recMA7
kinneret,2020-06-02,recMA7,-3.9999999999999996,kinneret recMA7
tzfat,2020-06-02,recMA7,-12.571428571428571,tzfat recMA7
yizrael,2020-06-02,recMA7,-15.714285714285712,yizrael recMA7
south,2020-06-02,recMA7,-23.28571428571428,south recMA7
ashkelon,2020-06-02,recMA7,-20.857142857142854,ashkelon recMA7
be'er-sheva,2020-06-02,recMA7,-24.28571428571428,be'er-sheva recMA7
tlv,2020-06-02,recMA7,-26.999999999999996,tlv recMA7
israel,2020-06-03,recMA7,-22.142857142857142,israel recMA7
center,2020-06-03,recMA7,-21.857142857142854,center recMA7
hasharon,2020-06-03,recMA7,-16.428571428571427,hasharon recMA7
petach tikva,2020-06-03,recMA7,-23.57142857142857,petach tikva recMA7
ramla,2020-06-03,recMA7,-22.571428571428573,ramla recMA7
rehovot,2020-06-03,recMA7,-23.428571428571427,rehovot recMA7
haifa-district,2020-06-03,recMA7,-19.57142857142857,haifa-district recMA7
hadera,2020-06-03,recMA7,-15.857142857142856,hadera recMA7
haifa,2020-06-03,recMA7,-21.14285714285714,haifa recMA7
jerusalem,2020-06-03,recMA7,-33.14285714285714,jerusalem recMA7
north,2020-06-03,recMA7,-10.571428571428571,north recMA7
akko,2020-06-03,recMA7,-8.714285714285714,akko recMA7
golan,2020-06-03,recMA7,-7.999999999999999,golan recMA7
kinneret,2020-06-03,recMA7,-2.5714285714285716,kinneret recMA7
tzfat,2020-06-03,recMA7,-12.285714285714286,tzfat recMA7
yizrael,2020-06-03,recMA7,-14.714285714285714,yizrael recMA7
south,2020-06-03,recMA7,-23.57142857142857,south recMA7
ashkelon,2020-06-03,recMA7,-20.857142857142858,ashkelon recMA7
be'er-sheva,2020-06-03,recMA7,-24.999999999999996,be'er-sheva recMA7
tlv,2020-06-03,recMA7,-25.999999999999996,tlv recMA7
israel,2020-06-04,recMA7,-22,israel recMA7
center,2020-06-04,recMA7,-21.714285714285715,center recMA7
hasharon,2020-06-04,recMA7,-16.428571428571427,hasharon recMA7
petach tikva,2020-06-04,recMA7,-23.714285714285715,petach tikva recMA7
ramla,2020-06-04,recMA7,-22.142857142857142,ramla recMA7
rehovot,2020-06-04,recMA7,-23.14285714285714,rehovot recMA7
haifa-district,2020-06-04,recMA7,-19.71428571428571,haifa-district recMA7
hadera,2020-06-04,recMA7,-16,hadera recMA7
haifa,2020-06-04,recMA7,-21.285714285714285,haifa recMA7
jerusalem,2020-06-04,recMA7,-32.42857142857142,jerusalem recMA7
north,2020-06-04,recMA7,-10.428571428571429,north recMA7
akko,2020-06-04,recMA7,-9,akko recMA7
golan,2020-06-04,recMA7,-5.857142857142856,golan recMA7
kinneret,2020-06-04,recMA7,-1.8571428571428568,kinneret recMA7
tzfat,2020-06-04,recMA7,-12.142857142857142,tzfat recMA7
yizrael,2020-06-04,recMA7,-14.285714285714285,yizrael recMA7
south,2020-06-04,recMA7,-23.71428571428571,south recMA7
ashkelon,2020-06-04,recMA7,-21,ashkelon recMA7
be'er-sheva,2020-06-04,recMA7,-25.142857142857142,be'er-sheva recMA7
tlv,2020-06-04,recMA7,-25.857142857142854,tlv recMA7
israel,2020-06-05,recMA7,-21.71428571428571,israel recMA7
center,2020-06-05,recMA7,-21.285714285714285,center recMA7
hasharon,2020-06-05,recMA7,-16.28571428571428,hasharon recMA7
petach tikva,2020-06-05,recMA7,-23.285714285714285,petach tikva recMA7
ramla,2020-06-05,recMA7,-21.857142857142854,ramla recMA7
rehovot,2020-06-05,recMA7,-22.428571428571427,rehovot recMA7
haifa-district,2020-06-05,recMA7,-19.57142857142857,haifa-district recMA7
hadera,2020-06-05,recMA7,-15.57142857142857,hadera recMA7
haifa,2020-06-05,recMA7,-21.142857142857142,haifa recMA7
jerusalem,2020-06-05,recMA7,-31.85714285714285,jerusalem recMA7
north,2020-06-05,recMA7,-10,north recMA7
akko,2020-06-05,recMA7,-9.142857142857142,akko recMA7
golan,2020-06-05,recMA7,-4.57142857142857,golan recMA7
kinneret,2020-06-05,recMA7,-0.5714285714285718,kinneret recMA7
tzfat,2020-06-05,recMA7,-11.857142857142858,tzfat recMA7
yizrael,2020-06-05,recMA7,-13.571428571428571,yizrael recMA7
south,2020-06-05,recMA7,-23.57142857142857,south recMA7
ashkelon,2020-06-05,recMA7,-21,ashkelon recMA7
be'er-sheva,2020-06-05,recMA7,-25,be'er-sheva recMA7
tlv,2020-06-05,recMA7,-25.71428571428571,tlv recMA7
israel,2020-06-06,recMA7,-21.142857142857142,israel recMA7
center,2020-06-06,recMA7,-20.714285714285715,center recMA7
hasharon,2020-06-06,recMA7,-15.857142857142854,hasharon recMA7
petach tikva,2020-06-06,recMA7,-22.857142857142858,petach tikva recMA7
ramla,2020-06-06,recMA7,-21.428571428571427,ramla recMA7
rehovot,2020-06-06,recMA7,-21.57142857142857,rehovot recMA7
haifa-district,2020-06-06,recMA7,-18.999999999999996,haifa-district recMA7
hadera,2020-06-06,recMA7,-15,hadera recMA7
haifa,2020-06-06,recMA7,-20.57142857142857,haifa recMA7
jerusalem,2020-06-06,recMA7,-30.999999999999993,jerusalem recMA7
north,2020-06-06,recMA7,-9.285714285714285,north recMA7
akko,2020-06-06,recMA7,-8.857142857142856,akko recMA7
golan,2020-06-06,recMA7,-2.2857142857142856,golan recMA7
kinneret,2020-06-06,recMA7,0.9999999999999998,kinneret recMA7
tzfat,2020-06-06,recMA7,-11.142857142857142,tzfat recMA7
yizrael,2020-06-06,recMA7,-12.571428571428571,yizrael recMA7
south,2020-06-06,recMA7,-22.999999999999996,south recMA7
ashkelon,2020-06-06,recMA7,-20.714285714285715,ashkelon recMA7
be'er-sheva,2020-06-06,recMA7,-24.285714285714285,be'er-sheva recMA7
tlv,2020-06-06,recMA7,-25.428571428571427,tlv recMA7
israel,2020-06-07,recMA7,-20.428571428571423,israel recMA7
center,2020-06-07,recMA7,-20,center recMA7
hasharon,2020-06-07,recMA7,-15.428571428571427,hasharon recMA7
petach tikva,2020-06-07,recMA7,-22.285714285714285,petach tikva recMA7
ramla,2020-06-07,recMA7,-20.857142857142854,ramla recMA7
rehovot,2020-06-07,recMA7,-20.714285714285715,rehovot recMA7
haifa-district,2020-06-07,recMA7,-18.285714285714285,haifa-district recMA7
hadera,2020-06-07,recMA7,-14.142857142857142,hadera recMA7
haifa,2020-06-07,recMA7,-19.857142857142854,haifa recMA7
jerusalem,2020-06-07,recMA7,-30,jerusalem recMA7
north,2020-06-07,recMA7,-8.285714285714285,north recMA7
akko,2020-06-07,recMA7,-8.142857142857142,akko recMA7
golan,2020-06-07,recMA7,-1.5714285714285725,golan recMA7
kinneret,2020-06-07,recMA7,2.428571428571428,kinneret recMA7
tzfat,2020-06-07,recMA7,-10.428571428571427,tzfat recMA7
yizrael,2020-06-07,recMA7,-11.285714285714285,yizrael recMA7
south,2020-06-07,recMA7,-22.285714285714285,south recMA7
ashkelon,2020-06-07,recMA7,-20.14285714285714,ashkelon recMA7
be'er-sheva,2020-06-07,recMA7,-23.428571428571427,be'er-sheva recMA7
tlv,2020-06-07,recMA7,-25.142857142857142,tlv recMA7
israel,2020-06-08,recMA7,-19.571428571428566,israel recMA7
center,2020-06-08,recMA7,-19.142857142857146,center recMA7
hasharon,2020-06-08,recMA7,-14.571428571428571,hasharon recMA7
petach tikva,2020-06-08,recMA7,-21.71428571428571,petach tikva recMA7
ramla,2020-06-08,recMA7,-20.142857142857142,ramla recMA7
rehovot,2020-06-08,recMA7,-19.714285714285715,rehovot recMA7
haifa-district,2020-06-08,recMA7,-17.428571428571427,haifa-district recMA7
hadera,2020-06-08,recMA7,-13.142857142857142,hadera recMA7
haifa,2020-06-08,recMA7,-18.857142857142858,haifa recMA7
jerusalem,2020-06-08,recMA7,-28.857142857142854,jerusalem recMA7
north,2020-06-08,recMA7,-7.142857142857142,north recMA7
akko,2020-06-08,recMA7,-7.285714285714285,akko recMA7
golan,2020-06-08,recMA7,-1.4285714285714293,golan recMA7
kinneret,2020-06-08,recMA7,4.142857142857142,kinneret recMA7
tzfat,2020-06-08,recMA7,-9.428571428571429,tzfat recMA7
yizrael,2020-06-08,recMA7,-9.857142857142856,yizrael recMA7
south,2020-06-08,recMA7,-21.285714285714285,south recMA7
ashkelon,2020-06-08,recMA7,-19.571428571428566,ashkelon recMA7
be'er-sheva,2020-06-08,recMA7,-22.142857142857142,be'er-sheva recMA7
tlv,2020-06-08,recMA7,-24.428571428571427,tlv recMA7
israel,2020-06-09,recMA7,-18.999999999999996,israel recMA7
center,2020-06-09,recMA7,-18.714285714285715,center recMA7
hasharon,2020-06-09,recMA7,-14,hasharon recMA7
petach tikva,2020-06-09,recMA7,-21.285714285714285,petach tikva recMA7
ramla,2020-06-09,recMA7,-19.857142857142858,ramla recMA7
rehovot,2020-06-09,recMA7,-19.285714285714285,rehovot recMA7
haifa-district,2020-06-09,recMA7,-16.714285714285715,haifa-district recMA7
hadera,2020-06-09,recMA7,-12.428571428571427,hadera recMA7
haifa,2020-06-09,recMA7,-17.857142857142858,haifa recMA7
jerusalem,2020-06-09,recMA7,-27.857142857142854,jerusalem recMA7
north,2020-06-09,recMA7,-6.428571428571428,north recMA7
akko,2020-06-09,recMA7,-6.57142857142857,akko recMA7
golan,2020-06-09,recMA7,-2.220446049250313e-16,golan recMA7
kinneret,2020-06-09,recMA7,5,kinneret recMA7
tzfat,2020-06-09,recMA7,-8.142857142857142,tzfat recMA7
yizrael,2020-06-09,recMA7,-9.428571428571429,yizrael recMA7
south,2020-06-09,recMA7,-20.428571428571427,south recMA7
ashkelon,2020-06-09,recMA7,-18.999999999999996,ashkelon recMA7
be'er-sheva,2020-06-09,recMA7,-21,be'er-sheva recMA7
tlv,2020-06-09,recMA7,-24,tlv recMA7
israel,2020-06-10,recMA7,-18.57142857142857,israel recMA7
center,2020-06-10,recMA7,-18.285714285714285,center recMA7
hasharon,2020-06-10,recMA7,-13.571428571428571,hasharon recMA7
petach tikva,2020-06-10,recMA7,-20.857142857142854,petach tikva recMA7
ramla,2020-06-10,recMA7,-19.57142857142857,ramla recMA7
rehovot,2020-06-10,recMA7,-19.14285714285714,rehovot recMA7
haifa-district,2020-06-10,recMA7,-16.428571428571427,haifa-district recMA7
hadera,2020-06-10,recMA7,-12.285714285714283,hadera recMA7
haifa,2020-06-10,recMA7,-17.428571428571427,haifa recMA7
jerusalem,2020-06-10,recMA7,-27.42857142857143,jerusalem recMA7
north,2020-06-10,recMA7,-5.857142857142856,north recMA7
akko,2020-06-10,recMA7,-5.857142857142856,akko recMA7
golan,2020-06-10,recMA7,1.0000000000000004,golan recMA7
kinneret,2020-06-10,recMA7,4.7142857142857135,kinneret recMA7
tzfat,2020-06-10,recMA7,-6.857142857142858,tzfat recMA7
yizrael,2020-06-10,recMA7,-8.857142857142856,yizrael recMA7
south,2020-06-10,recMA7,-19.57142857142857,south recMA7
ashkelon,2020-06-10,recMA7,-18.428571428571427,ashkelon recMA7
be'er-sheva,2020-06-10,recMA7,-19.857142857142854,be'er-sheva recMA7
tlv,2020-06-10,recMA7,-24,tlv recMA7
israel,2020-06-11,recMA7,-17.857142857142854,israel recMA7
center,2020-06-11,recMA7,-17.857142857142858,center recMA7
hasharon,2020-06-11,recMA7,-12.857142857142858,hasharon recMA7
petach tikva,2020-06-11,recMA7,-20.428571428571423,petach tikva recMA7
ramla,2020-06-11,recMA7,-18.857142857142854,ramla recMA7
rehovot,2020-06-11,recMA7,-18.714285714285708,rehovot recMA7
haifa-district,2020-06-11,recMA7,-15.714285714285712,haifa-district recMA7
hadera,2020-06-11,recMA7,-11.714285714285712,hadera recMA7
haifa,2020-06-11,recMA7,-16.714285714285715,haifa recMA7
jerusalem,2020-06-11,recMA7,-26.571428571428573,jerusalem recMA7
north,2020-06-11,recMA7,-5.142857142857142,north recMA7
akko,2020-06-11,recMA7,-5.285714285714285,akko recMA7
golan,2020-06-11,recMA7,1.571428571428572,golan recMA7
kinneret,2020-06-11,recMA7,5.285714285714286,kinneret recMA7
tzfat,2020-06-11,recMA7,-6,tzfat recMA7
yizrael,2020-06-11,recMA7,-8.428571428571429,yizrael recMA7
south,2020-06-11,recMA7,-18.428571428571427,south recMA7
ashkelon,2020-06-11,recMA7,-17.71428571428571,ashkelon recMA7
be'er-sheva,2020-06-11,recMA7,-18.428571428571427,be'er-sheva recMA7
tlv,2020-06-11,recMA7,-23.428571428571427,tlv recMA7
israel,2020-06-12,recMA7,-17.285714285714285,israel recMA7
center,2020-06-12,recMA7,-17.428571428571427,center recMA7
hasharon,2020-06-12,recMA7,-12,hasharon recMA7
