town,date,variable,value,townVariable
אזור מרכז,2020-05-07,recMA7,-46.14285714285714,אזור מרכז recMA7
נתניה,2020-05-07,recMA7,-43.99999999999999,נתניה recMA7
פתח תקווה,2020-05-07,recMA7,-51,פתח תקווה recMA7
רמלה,2020-05-07,recMA7,-44.42857142857143,רמלה recMA7
רחובות,2020-05-07,recMA7,-47,רחובות recMA7
אזור חיפה,2020-05-07,recMA7,-47.57142857142857,אזור חיפה recMA7
חדרה,2020-05-07,recMA7,-41.85714285714285,חדרה recMA7
חיפה,2020-05-07,recMA7,-49.428571428571416,חיפה recMA7
ירושלים,2020-05-07,recMA7,-56.714285714285715,ירושלים recMA7
אזור צפון,2020-05-07,recMA7,-40.28571428571428,אזור צפון recMA7
עכו,2020-05-07,recMA7,-37.14285714285714,עכו recMA7
קצרין,2020-05-07,recMA7,-46.857142857142854,קצרין recMA7
טבריה,2020-05-07,recMA7,-37.71428571428571,טבריה recMA7
צפת,2020-05-07,recMA7,-49.42857142857142,צפת recMA7
עפולה,2020-05-07,recMA7,-42,עפולה recMA7
אזור דרום,2020-05-07,recMA7,-47.285714285714285,אזור דרום recMA7
אשקלון,2020-05-07,recMA7,-42.14285714285714,אשקלון recMA7
באר שבע,2020-05-07,recMA7,-51,באר שבע recMA7
תל אביב-יפו,2020-05-07,recMA7,-56.99999999999999,תל אביב-יפו recMA7
ישראל,2020-05-08,recMA7,-46.42857142857142,ישראל recMA7
אזור מרכז,2020-05-08,recMA7,-44.285714285714285,אזור מרכז recMA7
נתניה,2020-05-08,recMA7,-42.14285714285714,נתניה recMA7
פתח תקווה,2020-05-08,recMA7,-49.14285714285714,פתח תקווה recMA7
רמלה,2020-05-08,recMA7,-43.14285714285714,רמלה recMA7
רחובות,2020-05-08,recMA7,-45.14285714285714,רחובות recMA7
אזור חיפה,2020-05-08,recMA7,-45.85714285714285,אזור חיפה recMA7
חדרה,2020-05-08,recMA7,-40.285714285714285,חדרה recMA7
חיפה,2020-05-08,recMA7,-47.857142857142854,חיפה recMA7
ירושלים,2020-05-08,recMA7,-54.57142857142857,ירושלים recMA7
אזור צפון,2020-05-08,recMA7,-38.57142857142857,אזור צפון recMA7
עכו,2020-05-08,recMA7,-35.285714285714285,עכו recMA7
קצרין,2020-05-08,recMA7,-45.71428571428571,קצרין recMA7
טבריה,2020-05-08,recMA7,-35.857142857142854,טבריה recMA7
צפת,2020-05-08,recMA7,-48.42857142857143,צפת recMA7
עפולה,2020-05-08,recMA7,-40.42857142857142,עפולה recMA7
אזור דרום,2020-05-08,recMA7,-45.57142857142857,אזור דרום recMA7
אשקלון,2020-05-08,recMA7,-40.57142857142857,אשקלון recMA7
באר שבע,2020-05-08,recMA7,-49.28571428571428,באר שבע recMA7
תל אביב-יפו,2020-05-08,recMA7,-55.7142857142857,תל אביב-יפו recMA7
ישראל,2020-05-09,recMA7,-44,ישראל recMA7
אזור מרכז,2020-05-09,recMA7,-41.714285714285715,אזור מרכז recMA7
נתניה,2020-05-09,recMA7,-39.14285714285714,נתניה recMA7
פתח תקווה,2020-05-09,recMA7,-46.71428571428571,פתח תקווה recMA7
רמלה,2020-05-09,recMA7,-41.142857142857146,רמלה recMA7
רחובות,2020-05-09,recMA7,-42.42857142857142,רחובות recMA7
אזור חיפה,2020-05-09,recMA7,-43.42857142857143,אזור חיפה recMA7
חדרה,2020-05-09,recMA7,-37.71428571428571,חדרה recMA7
חיפה,2020-05-09,recMA7,-45.42857142857142,חיפה recMA7
ירושלים,2020-05-09,recMA7,-51.857142857142854,ירושלים recMA7
אזור צפון,2020-05-09,recMA7,-36,אזור צפון recMA7
עכו,2020-05-09,recMA7,-32.857142857142854,עכו recMA7
קצרין,2020-05-09,recMA7,-42.14285714285714,קצרין recMA7
טבריה,2020-05-09,recMA7,-31.999999999999996,טבריה recMA7
צפת,2020-05-09,recMA7,-46.42857142857143,צפת recMA7
עפולה,2020-05-09,recMA7,-38,עפולה recMA7
אזור דרום,2020-05-09,recMA7,-43.285714285714285,אזור דרום recMA7
אשקלון,2020-05-09,recMA7,-38.14285714285714,אשקלון recMA7
באר שבע,2020-05-09,recMA7,-47.14285714285713,באר שבע recMA7
תל אביב-יפו,2020-05-09,recMA7,-53.57142857142857,תל אביב-יפו recMA7
ישראל,2020-05-10,recMA7,-42.14285714285714,ישראל recMA7
אזור מרכז,2020-05-10,recMA7,-39.714285714285715,אזור מרכז recMA7
נתניה,2020-05-10,recMA7,-37.142857142857146,נתניה recMA7
פתח תקווה,2020-05-10,recMA7,-44.71428571428571,פתח תקווה recMA7
רמלה,2020-05-10,recMA7,-39.57142857142857,רמלה recMA7
רחובות,2020-05-10,recMA7,-40.28571428571428,רחובות recMA7
אזור חיפה,2020-05-10,recMA7,-41.42857142857143,אזור חיפה recMA7
חדרה,2020-05-10,recMA7,-35.99999999999999,חדרה recMA7
חיפה,2020-05-10,recMA7,-43.57142857142857,חיפה recMA7
ירושלים,2020-05-10,recMA7,-49.57142857142856,ירושלים recMA7
אזור צפון,2020-05-10,recMA7,-34.14285714285714,אזור צפון recMA7
עכו,2020-05-10,recMA7,-30.857142857142854,עכו recMA7
קצרין,2020-05-10,recMA7,-40,קצרין recMA7
טבריה,2020-05-10,recMA7,-29.28571428571428,טבריה recMA7
צפת,2020-05-10,recMA7,-44.714285714285715,צפת recMA7
עפולה,2020-05-10,recMA7,-36.28571428571428,עפולה recMA7
אזור דרום,2020-05-10,recMA7,-41.285714285714285,אזור דרום recMA7
אשקלון,2020-05-10,recMA7,-36,אשקלון recMA7
באר שבע,2020-05-10,recMA7,-45.28571428571428,באר שבע recMA7
תל אביב-יפו,2020-05-10,recMA7,-52.28571428571428,תל אביב-יפו recMA7
ישראל,2020-05-11,recMA7,-41,ישראל recMA7
אזור מרכז,2020-05-11,recMA7,-38.57142857142857,אזור מרכז recMA7
נתניה,2020-05-11,recMA7,-36,נתניה recMA7
פתח תקווה,2020-05-11,recMA7,-43.285714285714285,פתח תקווה recMA7
רמלה,2020-05-11,recMA7,-38.42857142857142,רמלה recMA7
רחובות,2020-05-11,recMA7,-39.14285714285714,רחובות recMA7
אזור חיפה,2020-05-11,recMA7,-40.142857142857146,אזור חיפה recMA7
חדרה,2020-05-11,recMA7,-34.71428571428571,חדרה recMA7
חיפה,2020-05-11,recMA7,-42.57142857142857,חיפה recMA7
ירושלים,2020-05-11,recMA7,-48.42857142857142,ירושלים recMA7
אזור צפון,2020-05-11,recMA7,-33,אזור צפון recMA7
עכו,2020-05-11,recMA7,-29.714285714285715,עכו recMA7
קצרין,2020-05-11,recMA7,-39.285714285714285,קצרין recMA7
טבריה,2020-05-11,recMA7,-28.857142857142858,טבריה recMA7
צפת,2020-05-11,recMA7,-43.14285714285714,צפת recMA7
עפולה,2020-05-11,recMA7,-35,עפולה recMA7
אזור דרום,2020-05-11,recMA7,-40.285714285714285,אזור דרום recMA7
אשקלון,2020-05-11,recMA7,-35.285714285714285,אשקלון recMA7
באר שבע,2020-05-11,recMA7,-44.285714285714285,באר שבע recMA7
תל אביב-יפו,2020-05-11,recMA7,-50.99999999999999,תל אביב-יפו recMA7
ישראל,2020-05-12,recMA7,-39.99999999999999,ישראל recMA7
אזור מרכז,2020-05-12,recMA7,-37.42857142857143,אזור מרכז recMA7
נתניה,2020-05-12,recMA7,-34.85714285714286,נתניה recMA7
פתח תקווה,2020-05-12,recMA7,-41.857142857142854,פתח תקווה recMA7
רמלה,2020-05-12,recMA7,-36.85714285714286,רמלה recMA7
רחובות,2020-05-12,recMA7,-37.857142857142854,רחובות recMA7
אזור חיפה,2020-05-12,recMA7,-39.14285714285714,אזור חיפה recMA7
חדרה,2020-05-12,recMA7,-33.57142857142857,חדרה recMA7
חיפה,2020-05-12,recMA7,-41.57142857142856,חיפה recMA7
ירושלים,2020-05-12,recMA7,-47.57142857142857,ירושלים recMA7
אזור צפון,2020-05-12,recMA7,-31.999999999999993,אזור צפון recMA7
עכו,2020-05-12,recMA7,-28.42857142857143,עכו recMA7
קצרין,2020-05-12,recMA7,-38.57142857142857,קצרין recMA7
טבריה,2020-05-12,recMA7,-29,טבריה recMA7
צפת,2020-05-12,recMA7,-41.57142857142857,צפת recMA7
עפולה,2020-05-12,recMA7,-33.85714285714286,עפולה recMA7
אזור דרום,2020-05-12,recMA7,-39.42857142857142,אזור דרום recMA7
אשקלון,2020-05-12,recMA7,-34.14285714285714,אשקלון recMA7
באר שבע,2020-05-12,recMA7,-43.28571428571428,באר שבע recMA7
תל אביב-יפו,2020-05-12,recMA7,-49.714285714285715,תל אביב-יפו recMA7
ישראל,2020-05-13,recMA7,-39.42857142857142,ישראל recMA7
אזור מרכז,2020-05-13,recMA7,-36.857142857142854,אזור מרכז recMA7
נתניה,2020-05-13,recMA7,-33.857142857142854,נתניה recMA7
פתח תקווה,2020-05-13,recMA7,-41.14285714285714,פתח תקווה recMA7
רמלה,2020-05-13,recMA7,-36.285714285714285,רמלה recMA7
רחובות,2020-05-13,recMA7,-37.28571428571429,רחובות recMA7
אזור חיפה,2020-05-13,recMA7,-38.42857142857142,אזור חיפה recMA7
חדרה,2020-05-13,recMA7,-32.42857142857143,חדרה recMA7
חיפה,2020-05-13,recMA7,-41.285714285714285,חיפה recMA7
ירושלים,2020-05-13,recMA7,-47.28571428571428,ירושלים recMA7
אזור צפון,2020-05-13,recMA7,-30.999999999999993,אזור צפון recMA7
עכו,2020-05-13,recMA7,-27.28571428571429,עכו recMA7
קצרין,2020-05-13,recMA7,-37.857142857142854,קצרין recMA7
טבריה,2020-05-13,recMA7,-29.71428571428571,טבריה recMA7
צפת,2020-05-13,recMA7,-39.42857142857142,צפת recMA7
עפולה,2020-05-13,recMA7,-33,עפולה recMA7
אזור דרום,2020-05-13,recMA7,-38.857142857142854,אזור דרום recMA7
אשקלון,2020-05-13,recMA7,-33.42857142857143,אשקלון recMA7
באר שבע,2020-05-13,recMA7,-42.857142857142854,באר שבע recMA7
תל אביב-יפו,2020-05-13,recMA7,-49.14285714285714,תל אביב-יפו recMA7
ישראל,2020-05-14,recMA7,-38.99999999999999,ישראל recMA7
אזור מרכז,2020-05-14,recMA7,-36.42857142857143,אזור מרכז recMA7
נתניה,2020-05-14,recMA7,-33.285714285714285,נתניה recMA7
פתח תקווה,2020-05-14,recMA7,-40.42857142857142,פתח תקווה recMA7
רמלה,2020-05-14,recMA7,-35.42857142857142,רמלה recMA7
רחובות,2020-05-14,recMA7,-37,רחובות recMA7
אזור חיפה,2020-05-14,recMA7,-37.714285714285715,אזור חיפה recMA7
חדרה,2020-05-14,recMA7,-31.57142857142857,חדרה recMA7
חיפה,2020-05-14,recMA7,-40.71428571428571,חיפה recMA7
ירושלים,2020-05-14,recMA7,-46.57142857142857,ירושלים recMA7
אזור צפון,2020-05-14,recMA7,-30.428571428571423,אזור צפון recMA7
עכו,2020-05-14,recMA7,-26.571428571428573,עכו recMA7
קצרין,2020-05-14,recMA7,-38.85714285714286,קצרין recMA7
טבריה,2020-05-14,recMA7,-30.285714285714285,טבריה recMA7
צפת,2020-05-14,recMA7,-38.99999999999999,צפת recMA7
עפולה,2020-05-14,recMA7,-32.28571428571428,עפולה recMA7
אזור דרום,2020-05-14,recMA7,-38.42857142857142,אזור דרום recMA7
אשקלון,2020-05-14,recMA7,-33.14285714285714,אשקלון recMA7
באר שבע,2020-05-14,recMA7,-42.28571428571428,באר שבע recMA7
תל אביב-יפו,2020-05-14,recMA7,-48.57142857142857,תל אביב-יפו recMA7
ישראל,2020-05-15,recMA7,-38.285714285714285,ישראל recMA7
אזור מרכז,2020-05-15,recMA7,-35.714285714285715,אזור מרכז recMA7
נתניה,2020-05-15,recMA7,-32.42857142857142,נתניה recMA7
פתח תקווה,2020-05-15,recMA7,-39.57142857142857,פתח תקווה recMA7
רמלה,2020-05-15,recMA7,-34.42857142857143,רמלה recMA7
רחובות,2020-05-15,recMA7,-36.285714285714285,רחובות recMA7
אזור חיפה,2020-05-15,recMA7,-36.71428571428571,אזור חיפה recMA7
חדרה,2020-05-15,recMA7,-30.571428571428566,חדרה recMA7
חיפה,2020-05-15,recMA7,-39.85714285714286,חיפה recMA7
ירושלים,2020-05-15,recMA7,-45.57142857142858,ירושלים recMA7
אזור צפון,2020-05-15,recMA7,-29.857142857142854,אזור צפון recMA7
עכו,2020-05-15,recMA7,-26,עכו recMA7
קצרין,2020-05-15,recMA7,-39.857142857142854,קצרין recMA7
טבריה,2020-05-15,recMA7,-30.57142857142857,טבריה recMA7
צפת,2020-05-15,recMA7,-37.857142857142854,צפת recMA7
עפולה,2020-05-15,recMA7,-31.57142857142857,עפולה recMA7
אזור דרום,2020-05-15,recMA7,-37.85714285714286,אזור דרום recMA7
אשקלון,2020-05-15,recMA7,-32.57142857142857,אשקלון recMA7
באר שבע,2020-05-15,recMA7,-41.857142857142854,באר שבע recMA7
תל אביב-יפו,2020-05-15,recMA7,-47.857142857142854,תל אביב-יפו recMA7
ישראל,2020-05-16,recMA7,-37.857142857142854,ישראל recMA7
אזור מרכז,2020-05-16,recMA7,-35.285714285714285,אזור מרכז recMA7
נתניה,2020-05-16,recMA7,-32.14285714285714,נתניה recMA7
פתח תקווה,2020-05-16,recMA7,-38.85714285714285,פתח תקווה recMA7
רמלה,2020-05-16,recMA7,-33.71428571428571,רמלה recMA7
רחובות,2020-05-16,recMA7,-36,רחובות recMA7
אזור חיפה,2020-05-16,recMA7,-36.14285714285714,אזור חיפה recMA7
חדרה,2020-05-16,recMA7,-29.85714285714285,חדרה recMA7
חיפה,2020-05-16,recMA7,-39.42857142857143,חיפה recMA7
ירושלים,2020-05-16,recMA7,-44.57142857142857,ירושלים recMA7
אזור צפון,2020-05-16,recMA7,-29.428571428571427,אזור צפון recMA7
עכו,2020-05-16,recMA7,-25.285714285714285,עכו recMA7
קצרין,2020-05-16,recMA7,-40.57142857142857,קצרין recMA7
טבריה,2020-05-16,recMA7,-31.428571428571423,טבריה recMA7
צפת,2020-05-16,recMA7,-37.14285714285714,צפת recMA7
עפולה,2020-05-16,recMA7,-31.142857142857146,עפולה recMA7
אזור דרום,2020-05-16,recMA7,-37.42857142857143,אזור דרום recMA7
אשקלון,2020-05-16,recMA7,-32.285714285714285,אשקלון recMA7
באר שבע,2020-05-16,recMA7,-41.285714285714285,באר שבע recMA7
תל אביב-יפו,2020-05-16,recMA7,-47.42857142857142,תל אביב-יפו recMA7
ישראל,2020-05-17,recMA7,-37,ישראל recMA7
אזור מרכז,2020-05-17,recMA7,-34.57142857142857,אזור מרכז recMA7
נתניה,2020-05-17,recMA7,-31.285714285714285,נתניה recMA7
פתח תקווה,2020-05-17,recMA7,-37.85714285714285,פתח תקווה recMA7
רמלה,2020-05-17,recMA7,-33,רמלה recMA7
רחובות,2020-05-17,recMA7,-35.57142857142857,רחובות recMA7
אזור חיפה,2020-05-17,recMA7,-35,אזור חיפה recMA7
חדרה,2020-05-17,recMA7,-28.428571428571423,חדרה recMA7
חיפה,2020-05-17,recMA7,-38.285714285714285,חיפה recMA7
ירושלים,2020-05-17,recMA7,-43.71428571428571,ירושלים recMA7
אזור צפון,2020-05-17,recMA7,-27.999999999999996,אזור צפון recMA7
עכו,2020-05-17,recMA7,-23.71428571428571,עכו recMA7
קצרין,2020-05-17,recMA7,-41,קצרין recMA7
טבריה,2020-05-17,recMA7,-31.14285714285714,טבריה recMA7
צפת,2020-05-17,recMA7,-35.857142857142854,צפת recMA7
עפולה,2020-05-17,recMA7,-29.71428571428571,עפולה recMA7
אזור דרום,2020-05-17,recMA7,-36.85714285714286,אזור דרום recMA7
אשקלון,2020-05-17,recMA7,-31.71428571428571,אשקלון recMA7
באר שבע,2020-05-17,recMA7,-40.71428571428571,באר שבע recMA7
תל אביב-יפו,2020-05-17,recMA7,-46.57142857142857,תל אביב-יפו recMA7
ישראל,2020-05-18,recMA7,-36.28571428571429,ישראל recMA7
אזור מרכז,2020-05-18,recMA7,-34,אזור מרכז recMA7
נתניה,2020-05-18,recMA7,-30.142857142857142,נתניה recMA7
פתח תקווה,2020-05-18,recMA7,-37,פתח תקווה recMA7
רמלה,2020-05-18,recMA7,-32.714285714285715,רמלה recMA7
רחובות,2020-05-18,recMA7,-35.285714285714285,רחובות recMA7
אזור חיפה,2020-05-18,recMA7,-34,אזור חיפה recMA7
חדרה,2020-05-18,recMA7,-27.28571428571428,חדרה recMA7
חיפה,2020-05-18,recMA7,-37.285714285714285,חיפה recMA7
ירושלים,2020-05-18,recMA7,-42.85714285714285,ירושלים recMA7
אזור צפון,2020-05-18,recMA7,-26.428571428571427,אזור צפון recMA7
עכו,2020-05-18,recMA7,-21.857142857142854,עכו recMA7
קצרין,2020-05-18,recMA7,-40.857142857142854,קצרין recMA7
טבריה,2020-05-18,recMA7,-29.857142857142858,טבריה recMA7
צפת,2020-05-18,recMA7,-34.857142857142854,צפת recMA7
עפולה,2020-05-18,recMA7,-28.28571428571428,עפולה recMA7
אזור דרום,2020-05-18,recMA7,-36.14285714285714,אזור דרום recMA7
אשקלון,2020-05-18,recMA7,-30.857142857142854,אשקלון recMA7
באר שבע,2020-05-18,recMA7,-40,באר שבע recMA7
תל אביב-יפו,2020-05-18,recMA7,-46,תל אביב-יפו recMA7
ישראל,2020-05-19,recMA7,-35.142857142857146,ישראל recMA7
אזור מרכז,2020-05-19,recMA7,-33.14285714285714,אזור מרכז recMA7
נתניה,2020-05-19,recMA7,-28.857142857142858,נתניה recMA7
פתח תקווה,2020-05-19,recMA7,-36,פתח תקווה recMA7
רמלה,2020-05-19,recMA7,-31.999999999999996,רמלה recMA7
רחובות,2020-05-19,recMA7,-34.71428571428571,רחובות recMA7
אזור חיפה,2020-05-19,recMA7,-32.57142857142857,אזור חיפה recMA7
חדרה,2020-05-19,recMA7,-25.57142857142857,חדרה recMA7
חיפה,2020-05-19,recMA7,-36,חיפה recMA7
ירושלים,2020-05-19,recMA7,-41.42857142857143,ירושלים recMA7
אזור צפון,2020-05-19,recMA7,-24.714285714285715,אזור צפון recMA7
עכו,2020-05-19,recMA7,-20.428571428571427,עכו recMA7
קצרין,2020-05-19,recMA7,-39.57142857142857,קצרין recMA7
טבריה,2020-05-19,recMA7,-27.14285714285714,טבריה recMA7
צפת,2020-05-19,recMA7,-33,צפת recMA7
עפולה,2020-05-19,recMA7,-26.857142857142854,עפולה recMA7
אזור דרום,2020-05-19,recMA7,-35.14285714285714,אזור דרום recMA7
אשקלון,2020-05-19,recMA7,-30.14285714285714,אשקלון recMA7
באר שבע,2020-05-19,recMA7,-39,באר שבע recMA7
תל אביב-יפו,2020-05-19,recMA7,-45.14285714285714,תל אביב-יפו recMA7
ישראל,2020-05-20,recMA7,-33.285714285714285,ישראל recMA7
אזור מרכז,2020-05-20,recMA7,-31.71428571428571,אזור מרכז recMA7
נתניה,2020-05-20,recMA7,-26.857142857142858,נתניה recMA7
פתח תקווה,2020-05-20,recMA7,-34.57142857142857,פתח תקווה recMA7
רמלה,2020-05-20,recMA7,-31,רמלה recMA7
רחובות,2020-05-20,recMA7,-33.285714285714285,רחובות recMA7
אזור חיפה,2020-05-20,recMA7,-30.571428571428566,אזור חיפה recMA7
חדרה,2020-05-20,recMA7,-22.71428571428571,חדרה recMA7
חיפה,2020-05-20,recMA7,-34.285714285714285,חיפה recMA7
ירושלים,2020-05-20,recMA7,-39.57142857142857,ירושלים recMA7
